Country,TIME_PERIOD,COU,Child poverty rate,"Country mean average score in mathematics, by sex","Country mean average score in reading, by sex","Country mean average score in science, by sex",Crude divorce rate (divorces per 1000 people),Crude marriage rate (marriages per 1000 people),Employment rates (%) for all mothers (15-64 year olds) with at least one child under 15,Employment rates (%) for partnered mothers (15-64 year olds) with at least one child under 15,Employment rates (%) for sole-parent mothers (15-64 year olds) with at least one child under 15,Fertility rates (births per 1000) for 15-19 year olds,Gender gap (male-less-female) in the employment-to-population rate,Gender gap (male-less-female) in the full-time equivalent employment-to-population rate,Gender wage gap (median) for full-time employees,Infant mortality rate,"Length of paid maternity, parental and home care leave available to mothers in weeks",Length of paid paternity and parental leave reserved for fathers in weeks,Mean age of women at childbirth,Neonatal mortality rate,Post-neonatal mortality rate,Proportion (%) of children (aged 0-14) that live in households where all adults are in employment (working),Proportion (%) of children (aged 0-14) that live in households where at least one adult is in employment and one adult is not in employment (working),Proportion (%) of children (aged 0-14) that live in households with all adults not in employment (jobless),Proportion (%) of children (aged 0-14) that live in sole parent households where the sole parent is in full-time employment (working),Proportion (%) of children (aged 0-14) that live in sole parent households where the sole parent is in part-time employment (working),Proportion (%) of children (aged 0-14) that live in sole parent households where the sole parent is not in employment (jobless),Proportion (%) of children (aged 0-17) living in 'other' types of household,Proportion (%) of children (aged 0-17) living with a single parent,Proportion (%) of children (aged 0-17) living with two parents,Proportion (%) of children aged 0-2 enrolled in formal childcare and pre-school,Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school,Proportion (%) of the population aged 15-19 neither employed nor in education or training,Proportion (%) of the population aged 15-29 neither employed nor in education or training,Proportion (%) of the population aged 20-24 neither employed nor in education or training,Proportion (%) of the population aged 25-29 neither employed nor in education or training,Proportional difference in net transfers to government between single-earner and equal dual-earner couple households: household earnings at 133% of average earnings,Proportional difference in net transfers to government between single-earner and equal dual-earner couple households: household earnings at 200% of average earnings,Public social expenditure on cash benefits for families as a % of GDP,Public social expenditure on services and in-kind benefits for families as a % of GDP,Public social expenditure on tax breaks for families as a % of GDP,Share of births outside of marriage (% of all births),Total fertility rate,Total public social expenditure on families as a % of GDP
Lithuania,2014,LTU,20.4,,,,3.3,7.6,75.8,77.6,70.4,13.57,1.6,5.6,12.48,3.9,62.0,4.0,29.4,2.5,1.4,59.7,29.3,11.0,59.2,8.9,31.5,2.4,21.3,76.3,,82.6,2.6999999999999997,14.233333333333334,16.433333333333334,22.900000000000002,-17.9,-6.3,0.8,0.8,0.0,29.0,1.63,
Lithuania,2015,LTU,19.0,478.4,472.7,475.5,3.2,7.6,77.7,79.2,73.7,14.06,1.5,5.6,,4.2,62.0,4.0,29.5,2.4,,63.9,25.1,11.0,63.0,7.9,28.9,2.5,22.2,75.3,,83.8,4.05,13.766666666666666,16.5,19.566666666666666,,,0.8,0.8,0.0,27.7,1.7,
Lithuania,2016,LTU,17.7,,,,3.1,7.4,79.5,81.6,75.1,13.27,1.2,5.6,,4.5,62.0,4.0,29.7,2.5,,67.0,22.4,10.6,66.2,7.3,25.6,1.3,23.3,75.4,,84.3,2.1,11.4,14.866666666666667,16.666666666666668,,,0.8,0.9,0.2,27.4,1.69,1.9
Lithuania,2017,LTU,18.4,,,,3.0,7.5,79.6,80.8,77.1,12.16,0.4,4.3,,3.0,62.0,4.0,29.8,1.7,,65.7,24.9,9.4,69.1,6.5,23.1,1.4,25.0,73.6,24.8,85.0,2.2666666666666666,11.233333333333334,16.099999999999998,14.066666666666668,,,0.9,0.9,0.3,26.7,1.63,2.1
Lithuania,2018,LTU,16.5,481.25,476.3,482.15,3.1,7.0,80.0,81.0,77.7,11.19,1.7,5.8,11.69,3.4,62.0,4.0,30.1,2.2,,65.6,24.9,9.5,69.3,4.1,25.6,1.0,26.9,72.0,28.3,86.2,2.566666666666667,10.5,14.566666666666668,13.4,,,1.2,1.0,0.0,26.4,1.63,2.3
Lithuania,2019,LTU,,,,,3.1,7.0,80.8,81.8,78.0,10.06,1.0,4.2,,,62.0,4.0,30.2,,,,,,,,,,,,29.9,87.4,3.0,11.299999999999999,14.466666666666667,15.4,,,1.5,1.0,0.0,26.8,1.61,2.5
Lithuania,2020,LTU,,,,,2.7,5.5,80.4,81.1,78.3,8.16,1.2,1.7,9.33,,62.0,4.0,30.4,,,,,,,,,,,,29.8,89.5,2.3,12.466666666666667,17.4,16.133333333333333,,,,,,27.0,1.48,
Lithuania,2021,LTU,,,,,,,79.3,80.0,77.7,6.64,1.0,3.7,,,62.0,4.0,30.4,,,,,,,,,,,,,,4.933333333333334,14.1,17.099999999999998,18.733333333333334,,,,,,,1.36,
Lithuania,2022,LTU,,,,,,,,,,,,,,,62.0,4.0,,,,,,,,,,,,,,,7.766666666666667,12.233333333333334,15.033333333333333,13.733333333333333,,,,,,,,
Luxembourg,2001,LUX,,,,,2.3,4.5,57.7,56.6,74.5,12.38,24.1,34.7,,5.9,42.0,26.4,29.3,3.3,2.6,47.5,49.3,3.2,54.6,18.9,26.5,,,,,,,8.2,,12.5,-35.9,-16.9,2.6,0.5,0.0,22.3,1.66,3.1
Luxembourg,2002,LUX,,,,,2.4,4.5,60.2,58.8,84.7,12.43,24.0,34.4,15.09,5.1,42.0,26.4,29.5,3.6,1.5,50.9,46.8,2.4,64.6,18.3,17.1,,,,,,,7.5,,,-53.5,-18.8,2.9,0.5,,23.2,1.63,3.4
Luxembourg,2003,LUX,,493.35,479.2,,2.3,4.4,57.3,55.4,75.2,11.06,22.4,31.8,,4.9,42.0,26.4,29.6,2.6,2.3,48.7,47.7,3.6,46.3,26.2,27.5,0.5,13.0,86.4,,,,7.033333333333334,,,-46.2,-18.0,3.2,0.5,0.0,25.0,1.62,3.7
Luxembourg,2004,LUX,,,,,2.3,4.4,60.8,58.8,82.1,10.95,20.9,31.2,,3.9,42.0,26.4,29.7,2.2,1.7,51.8,45.3,2.9,54.8,25.1,19.8,0.3,8.9,90.8,,,,8.766666666666666,,,-43.4,-17.5,3.2,0.5,,26.1,1.66,3.7
Luxembourg,2005,LUX,,,,,2.2,4.4,63.6,62.2,79.1,12.0,19.6,31.2,,2.6,42.0,26.4,29.8,1.5,1.1,55.5,42.1,2.3,59.0,19.2,21.8,0.0,8.5,91.4,34.8,,2.2333333333333334,7.333333333333333,9.299999999999999,10.266666666666667,-38.2,-16.6,3.1,0.5,0.0,27.2,1.62,3.6
Luxembourg,2006,LUX,,489.9,479.54999999999995,486.25,2.5,4.1,64.3,62.6,80.3,10.38,18.0,28.3,7.67,2.5,42.0,26.4,30.0,1.5,1.0,55.8,40.7,3.5,54.3,22.2,23.5,0.1,9.3,90.6,43.4,,,8.566666666666666,,,-34.7,-15.8,2.8,0.5,,28.8,1.64,3.3
Luxembourg,2007,LUX,,,,,2.3,4.1,66.1,64.7,80.0,10.23,16.2,25.8,,1.8,42.0,26.4,30.2,1.3,0.5,57.7,39.5,2.8,61.4,17.8,19.8,0.1,10.2,89.7,38.4,,,8.933333333333334,,13.9,-30.0,-14.1,2.7,0.5,0.0,29.2,1.61,3.1
Luxembourg,2008,LUX,,,,,2.0,3.9,66.1,64.2,84.4,8.68,16.4,24.4,,1.8,42.0,26.4,30.5,0.9,0.9,57.2,39.6,3.2,72.7,12.2,15.1,0.1,9.7,90.2,38.6,,,8.5,,13.0,-27.5,-13.7,3.2,0.6,,30.2,1.6,3.9
Luxembourg,2009,LUX,,488.9,472.4,483.9,2.1,3.5,68.4,66.2,84.0,7.05,16.2,28.9,,2.5,42.0,26.4,30.7,1.4,1.1,59.5,36.4,4.1,64.0,18.9,16.3,0.1,12.6,87.3,46.3,,,7.933333333333334,,11.9,-29.8,-13.9,3.4,0.5,0.0,32.1,1.59,3.9
Luxembourg,2010,LUX,,,,,2.1,3.5,69.0,66.9,85.2,7.5,15.9,27.5,4.59,3.4,42.0,26.4,30.8,2.2,1.2,61.4,36.1,2.5,64.8,21.9,11.8,0.1,11.6,88.2,45.8,,6.266666666666667,7.133333333333333,7.533333333333334,7.599999999999999,-27.6,-13.3,3.1,0.6,0.0,34.0,1.63,3.7
Luxembourg,2011,LUX,,,,,2.3,3.3,69.2,67.2,82.9,7.22,15.2,25.5,,4.3,42.0,26.4,30.8,2.8,1.5,59.5,36.0,4.5,61.7,21.6,14.7,0.0,11.0,88.9,51.0,,,7.233333333333333,,10.5,-23.7,-12.3,2.8,0.6,0.0,34.1,1.51,3.4
Luxembourg,2012,LUX,,489.65,488.0,491.1,2.0,3.4,72.5,71.2,83.8,6.51,13.5,26.0,,2.5,42.0,26.4,31.0,1.7,0.8,62.7,33.6,3.7,66.4,14.4,18.0,0.0,11.8,88.1,56.3,,2.9,8.2,10.3,10.9,-23.9,-12.1,2.7,0.7,0.0,37.1,1.57,3.4
Luxembourg,2013,LUX,,,,,2.1,3.2,72.1,71.5,76.8,5.22,13.0,23.0,,3.9,42.0,26.4,31.3,3.1,0.8,64.0,32.1,3.9,64.2,17.3,17.3,0.0,13.8,86.2,53.6,89.9,3.5,6.1000000000000005,8.2,6.5,-20.9,-10.6,2.6,0.8,0.0,37.8,1.55,3.4
Luxembourg,2014,LUX,,,,,2.6,3.0,74.9,73.5,85.7,5.68,12.1,23.8,3.4,2.8,42.0,26.4,31.4,1.8,1.0,66.6,29.6,3.8,60.7,24.2,12.9,0.0,15.6,84.4,55.1,88.3,2.466666666666667,8.200000000000001,9.033333333333333,12.533333333333333,-19.8,-10.1,2.5,0.8,0.0,39.1,1.5,3.3
Luxembourg,2015,LUX,13.7,485.8,481.35,482.85,2.4,3.6,73.0,72.6,76.8,5.63,10.5,20.8,,2.8,42.0,26.4,31.5,2.0,,54.9,42.3,2.8,85.3,5.2,7.6,0.1,16.4,83.5,56.0,86.3,,8.433333333333334,9.3,14.5,,,2.4,0.8,0.0,38.8,1.47,3.2
Luxembourg,2016,LUX,13.2,,,,2.1,3.2,73.8,73.8,73.6,4.91,10.1,19.7,,3.8,42.0,26.4,31.7,3.0,,64.7,28.8,6.6,56.4,14.3,22.7,1.3,14.7,84.0,53.1,85.3,,,,,,,2.3,0.9,0.0,40.7,1.41,3.1
Luxembourg,2017,LUX,13.9,,,,2.0,3.2,76.8,76.9,75.4,4.21,7.4,19.0,,3.2,42.0,26.4,31.9,2.1,,66.3,27.0,6.7,48.5,8.1,35.2,1.0,14.1,85.0,63.3,87.5,2.9333333333333336,7.733333333333333,10.200000000000001,9.4,,,2.3,0.9,0.0,40.8,1.39,3.2
Luxembourg,2018,LUX,16.0,483.35,470.20000000000005,476.8,2.0,3.1,74.1,74.2,73.4,4.6,7.2,17.6,,4.3,46.0,28.0,32.1,3.0,,62.8,29.6,7.6,47.1,6.5,41.9,,,,63.6,87.2,1.45,8.4,10.1,12.233333333333334,,,2.3,1.0,0.0,39.5,1.38,3.3
Luxembourg,2019,LUX,,,,,3.1,3.5,76.4,75.4,86.0,3.98,8.5,17.1,,,46.0,28.0,32.3,,,,,,,,,,,,60.7,88.4,,5.5,,,,,2.3,1.1,0.0,40.4,1.34,3.4
Luxembourg,2020,LUX,,,,,2.3,2.9,76.1,76.2,74.9,3.94,6.5,13.8,,,46.0,28.0,32.3,,,,,,,,,,,,63.1,89.5,,8.75,,9.9,,,,,,41.6,1.36,
Luxembourg,2021,LUX,,,,,,,78.0,77.8,79.7,2.83,6.6,17.8,,,46.0,28.0,32.5,,,,,,,,,,,,,,,8.8,,,,,,,,,1.38,
Luxembourg,2022,LUX,,,,,,,,,,,,,,,46.0,28.0,,,,,,,,,,,,,,,,6.7,,,,,,,,,,
Malta,2001,MLT,,,,,,5.6,,,,23.25,43.9,46.9,,,,,27.6,,0.8,,,,,,,,,,,,,,,,,,,,,13.2,1.5,
Malta,2002,MLT,,,,,,5.7,,,,16.6,40.8,49.2,13.56,,,,28.7,,,,,,,,,,,,,,,,,,,,,,,14.3,1.45,
Malta,2003,MLT,,,,,,5.9,,,,15.87,40.9,47.9,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,16.3,1.48,
Malta,2004,MLT,,,,,,6.0,,,,22.87,42.4,48.2,,,,,27.8,,1.3,,,,,,,,,,,,,,,,,,,,,19.1,1.4,
Malta,2005,MLT,,,,,,5.9,,,,21.8,40.1,47.2,,,,,27.9,,1.0,,,,,,,1.4,10.4,88.2,,,,,,,-30.5,-15.3,,,,20.0,1.38,
Malta,2006,MLT,,,,,,6.3,,,,16.42,39.9,46.1,7.44,,,,29.0,,1.3,,,,,,,0.6,11.3,88.2,,,,,,,-28.3,-14.3,,,,22.4,1.36,
Malta,2007,MLT,,,,,,6.1,,,,16.4,37.5,46.0,,,,,29.1,,1.3,,,,,,,0.7,13.8,85.5,,,,,,,-22.5,-17.1,,,,24.9,1.35,
Malta,2008,MLT,,,,,,6.1,,,,18.65,35.2,43.9,,,,,29.2,,2.5,,,,,,,0.6,14.8,84.5,46.0,,,,,,-18.5,-13.0,,,,25.4,1.43,
Malta,2009,MLT,,,,,,5.7,38.5,38.8,36.3,20.04,33.9,40.8,,,,,29.2,,1.0,,,,,,,0.5,14.6,84.9,42.6,,,,,,-17.5,-13.8,,,,27.4,1.42,
Malta,2010,MLT,,,,,,6.3,40.3,40.1,42.1,18.87,33.0,41.1,7.07,,,,29.4,,1.0,,,,,,,0.7,16.2,83.0,41.2,,,,,,-16.8,-15.1,,,,25.3,1.36,
Malta,2011,MLT,,,,,0.1,6.2,44.6,45.7,38.0,17.15,32.3,41.4,,,,,29.8,,1.0,,,,,,,1.6,16.5,81.9,40.3,,,,,,-19.3,-15.7,,,,23.0,1.45,
Malta,2012,MLT,,,,,1.1,6.7,52.2,54.0,42.9,16.68,28.7,40.2,,,,,29.8,,0.9,,,,,,,2.1,16.8,81.1,52.0,,,,,,-28.4,-22.1,,,,25.7,1.42,
Malta,2013,MLT,,,,,0.8,6.1,56.9,58.3,49.3,13.08,26.3,37.2,,,,,30.0,,2.2,,,,,,,0.9,18.6,80.6,52.5,98.9,,,,,-30.7,-17.7,,,,25.9,1.36,
Malta,2014,MLT,,,,,0.7,6.6,58.8,61.5,47.9,12.77,24.1,34.9,8.99,,,,30.1,,1.2,49.5,41.3,9.3,35.7,12.1,52.2,0.5,18.9,80.6,54.8,96.7,,,,,-36.9,-17.1,,,,,1.38,
Malta,2015,MLT,,478.7,447.0,464.85,0.8,6.7,58.1,59.9,51.0,11.15,24.5,35.1,,,,,30.3,,,49.9,41.6,8.5,32.9,15.4,51.7,0.4,19.7,79.9,,97.2,,,,,,,,,,,1.37,
Malta,2016,MLT,,,,,0.8,6.7,60.4,62.9,51.9,12.65,23.9,35.4,,,,,30.6,,,50.4,42.3,7.3,33.5,9.7,56.8,0.3,20.0,79.7,,95.8,,,,,,,,,,,1.37,
Malta,2017,MLT,,,,,0.7,6.3,61.4,65.2,49.8,12.21,22.5,33.6,,,,,30.5,,,52.8,39.3,7.9,38.5,12.4,49.0,0.1,21.2,78.7,,94.3,,,,,,,,,,,1.26,
Malta,2018,MLT,,472.0,449.3,457.05,0.7,5.8,64.8,68.5,51.6,12.07,20.0,32.4,11.09,,,,30.8,,,55.3,38.1,6.6,41.9,13.1,45.1,0.3,21.8,77.9,,94.3,,,,,,,,,,,1.23,
Malta,2019,MLT,,,,,0.7,5.3,65.6,69.3,51.9,12.04,19.6,30.2,,,,,30.7,,,,,,,,,,,,,93.0,,,,,,,,,,,1.14,
Malta,2020,MLT,,,,,0.5,2.2,71.2,73.0,64.1,10.95,17.1,26.6,,,,,30.7,,,,,,,,,,,,,91.1,,,,,,,,,,,1.13,
Malta,2021,MLT,,,,,,,69.7,71.8,58.9,10.31,15.8,23.4,,,,,30.9,,,,,,,,,,,,,,,,,,,,,,,,1.13,
Mexico,2001,MEX,,,,,0.6,6.5,,,,82.2,43.3,58.3,,21.5,12.0,0.0,26.8,13.3,7.7,,,,,,,,,,,,17.733333333333334,24.100000000000005,26.233333333333334,29.933333333333337,,,0.2,0.5,0.0,44.0,2.67,0.6
Mexico,2002,MEX,,,,,0.6,6.0,,,,80.57,42.1,57.6,,20.4,12.0,0.0,26.8,12.8,7.3,,,,,,,,,,,,17.433333333333334,23.733333333333334,25.933333333333334,29.333333333333332,,,0.2,0.5,,45.7,2.62,0.7
Mexico,2003,MEX,,385.45,399.35,,0.6,5.6,,,,76.76,41.7,56.6,,19.5,12.0,0.0,26.9,12.3,6.9,,,,,,,,,,,,17.900000000000002,24.433333333333337,27.066666666666663,29.76666666666667,,,0.3,0.6,0.0,46.3,2.58,0.9
Mexico,2004,MEX,,,,,0.7,5.7,,,,77.68,40.1,57.7,,18.8,12.0,0.0,26.8,11.7,6.7,,,,,,,,,,,,16.966666666666665,23.8,26.900000000000002,29.3,,,0.3,0.5,,48.2,2.54,0.8
Mexico,2005,MEX,,,,,0.7,5.6,39.9,36.3,62.5,77.71,38.9,56.9,16.67,18.3,12.0,0.0,26.9,11.4,6.4,,,,,,,,,,1.9,63.6,17.2,23.266666666666666,25.2,29.166666666666668,,,0.3,0.6,0.0,50.1,2.5,0.9
Mexico,2006,MEX,,405.8,409.9,409.75,0.7,5.4,41.6,38.1,63.3,74.8,38.2,55.6,18.6,17.8,12.0,0.0,26.9,11.2,6.1,,,,,,,,,,,,16.433333333333334,22.666666666666668,24.899999999999995,28.5,,,0.3,0.6,,50.7,2.46,0.9
Mexico,2007,MEX,,,,,0.7,5.4,42.3,38.7,64.1,81.04,37.2,53.4,12.5,17.3,12.0,0.0,26.8,10.8,6.0,,,,,,,,,,,,16.7,22.833333333333332,24.833333333333332,28.566666666666666,,,0.3,0.6,0.0,53.4,2.42,0.9
Mexico,2008,MEX,,,,,0.8,5.3,42.6,38.9,66.3,82.37,36.9,52.4,22.22,16.9,12.0,0.0,26.7,10.8,5.5,,,,,,,,,,,,17.366666666666667,23.0,25.233333333333334,28.03333333333333,,,0.3,0.7,,55.4,2.39,1.0
Mexico,2009,MEX,,418.6,425.15,415.95,0.8,5.0,42.6,38.8,67.4,82.87,34.8,49.6,16.67,16.5,12.0,0.0,26.6,10.6,5.2,,,,,,,,,,,,17.966666666666665,24.2,27.166666666666668,29.099999999999998,,,0.4,0.6,0.0,58.3,2.36,1.0
Mexico,2010,MEX,,,,,0.8,5.0,42.2,38.2,69.4,84.65,34.6,49.3,11.63,16.2,12.0,0.0,26.7,10.2,5.4,,,,,,,3.6,18.1,78.4,2.5,77.7,17.633333333333333,23.5,25.900000000000002,28.599999999999998,,,0.4,0.6,0.0,59.4,2.34,1.0
Mexico,2011,MEX,,,,,0.8,4.9,42.7,38.5,71.2,83.99,34.2,49.2,10.0,15.3,12.0,0.0,26.6,9.6,5.1,,,,,,,,,,,78.7,18.166666666666668,23.833333333333332,26.0,28.666666666666668,,,0.4,0.6,0.0,60.7,2.32,1.0
Mexico,2012,MEX,22.7,413.4,423.35,414.95000000000005,0.9,5.0,44.2,40.3,71.6,83.23,33.6,49.1,13.56,14.8,12.0,1.0,26.5,9.2,5.0,,,,,,,,,,,80.2,17.0,22.766666666666666,24.900000000000002,27.566666666666666,,,0.4,0.6,0.0,62.3,2.29,1.0
Mexico,2013,MEX,,,,,0.9,4.9,44.7,40.7,72.3,83.15,33.3,48.1,15.43,14.4,12.0,1.0,26.5,8.6,4.7,,,,,,,,,,,81.4,15.466666666666667,22.133333333333336,24.96666666666667,27.366666666666664,,,0.4,0.6,0.0,63.7,2.27,1.0
Mexico,2014,MEX,19.7,,,,0.9,4.8,44.0,39.9,71.5,81.78,33.9,47.5,18.3,13.6,12.0,1.0,26.6,8.4,4.5,,,,,,,,,,,81.7,15.4,22.3,24.866666666666664,27.7,,,0.4,0.6,0.0,64.9,2.21,1.0
Mexico,2015,MEX,,407.95000000000005,423.35,415.70000000000005,1.0,4.6,44.2,40.0,71.8,74.38,33.6,48.9,16.67,13.6,12.0,1.0,26.7,8.5,,,,,,,,,,,,82.3,14.6,21.866666666666664,25.2,27.0,,,0.4,0.6,0.0,65.7,2.14,1.0
Mexico,2016,MEX,19.8,,,,1.1,4.4,44.6,40.3,72.3,71.5,33.5,48.9,16.49,13.4,12.0,1.0,26.8,8.3,,,,,,,,,,,,82.6,14.466666666666667,21.666666666666668,24.633333333333336,26.933333333333334,,,0.5,0.6,0.0,67.1,2.09,1.0
Mexico,2017,MEX,,,,,1.2,4.3,44.4,40.2,70.6,69.85,34.1,48.8,11.11,13.5,12.0,1.0,26.9,8.4,,,,,,,,,,,3.7,83.8,14.0,21.1,23.666666666666668,26.866666666666664,,,0.3,0.5,0.0,68.5,2.04,0.9
Mexico,2018,MEX,19.1,409.04999999999995,420.25,419.4,1.2,4.0,45.0,40.9,70.6,66.32,33.4,49.0,14.0,12.9,12.0,1.0,26.6,8.2,,,,,,,,,,,4.0,82.5,13.766666666666666,20.766666666666666,23.0,26.600000000000005,,,0.3,0.5,0.0,69.3,2.0,0.8
Mexico,2019,MEX,,,,,1.3,4.0,46.6,42.4,72.6,62.3,31.8,47.8,18.75,,12.0,1.0,26.8,,,,,,,,,,,,4.1,80.5,14.233333333333334,20.599999999999998,22.766666666666666,25.733333333333334,,,0.1,0.5,0.0,70.9,1.92,0.6
Mexico,2020,MEX,,,,,0.7,2.6,,,,42.44,31.0,41.6,,,12.0,1.0,27.1,,,,,,,,,,,,4.6,79.8,14.799999999999999,22.066666666666666,24.733333333333334,27.8,,,,,,70.4,1.91,
Mexico,2021,MEX,,,,,,,,,,49.91,31.1,45.9,12.5,,12.0,1.0,27.1,,,,,,,,,,,,,,13.6,20.833333333333332,23.066666666666666,26.8,,,,,,,1.82,
Mexico,2022,MEX,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,13.700000000000001,19.400000000000002,20.733333333333334,24.666666666666668,,,,,,,,
Netherlands,2001,NLD,,,,,2.3,5.0,68.1,69.4,56.5,7.76,18.2,36.6,,5.4,16.0,0.0,30.3,3.9,1.5,63.8,29.6,6.6,29.4,29.5,41.1,,,,,,2.8000000000000003,6.733333333333333,6.7,10.133333333333333,-6.6,-20.2,0.6,0.8,0.3,27.2,1.71,1.7
Netherlands,2002,NLD,,,,,2.1,5.2,69.5,70.7,58.6,7.59,16.9,35.0,15.64,5.0,16.0,0.4,30.4,,,65.1,28.4,6.5,27.2,33.7,39.1,,,,,,3.1666666666666665,7.1000000000000005,6.3,11.4,-6.9,-20.7,0.6,0.9,,29.1,1.73,1.5
Netherlands,2003,NLD,,537.75,513.3499999999999,,1.9,4.9,70.1,71.6,56.9,7.06,16.4,32.3,,4.8,16.0,0.4,30.4,3.6,1.2,65.2,27.4,7.4,26.4,31.3,42.2,,,,,,2.9333333333333336,7.733333333333333,8.533333333333333,11.433333333333332,-4.5,-20.3,0.6,0.9,0.5,30.7,1.75,2.1
Netherlands,2004,NLD,,,,,1.9,4.4,70.8,72.4,58.0,6.29,15.6,32.9,,4.4,16.0,0.4,30.5,3.4,1.0,65.4,26.9,7.7,24.2,34.0,41.8,,,,,,2.6,7.533333333333334,8.9,11.133333333333333,-9.7,-19.8,0.6,0.9,,32.5,1.73,1.6
Netherlands,2005,NLD,,,,,2.0,4.4,71.6,72.9,61.7,5.77,15.0,33.1,,4.9,16.0,0.4,30.6,3.7,1.2,66.4,26.2,7.4,26.1,35.6,38.3,0.3,10.4,89.3,,,3.0666666666666664,7.266666666666666,8.066666666666666,10.733333333333334,-7.0,-20.3,0.6,0.9,0.7,34.9,1.71,2.2
Netherlands,2006,NLD,,530.5,506.95,524.8,1.9,4.4,71.3,73.3,56.6,5.23,14.6,33.7,15.98,4.4,16.0,0.4,30.6,3.3,1.1,68.4,23.8,7.8,28.7,30.6,40.7,0.3,10.9,88.8,,,2.1999999999999997,6.233333333333333,6.0,10.3,-21.8,-17.2,0.6,1.2,,37.1,1.72,1.8
Netherlands,2007,NLD,,,,,2.0,4.3,73.1,74.9,61.1,5.19,14.0,33.7,,4.1,16.0,0.4,30.6,,,70.5,22.2,7.3,27.4,35.4,37.2,0.3,11.6,88.1,,,3.6,6.733333333333333,6.933333333333334,9.6,-23.3,-19.0,0.6,0.7,0.8,39.5,1.72,2.0
Netherlands,2008,NLD,,,,,2.0,4.5,76.5,78.1,65.3,5.18,13.5,33.3,,3.8,16.0,0.4,30.7,2.8,1.0,74.0,19.9,6.1,31.3,35.7,33.1,0.5,12.1,87.5,,,2.066666666666667,5.133333333333333,5.633333333333333,7.733333333333333,-22.6,-18.7,0.7,0.8,,41.2,1.77,1.4
Netherlands,2009,NLD,,525.9,508.35,522.25,1.9,4.4,76.6,78.1,66.4,5.32,12.3,30.7,,3.8,42.0,26.4,30.7,,,74.0,20.0,6.0,34.2,36.3,29.5,0.4,11.6,88.0,,,3.6,7.0,7.8999999999999995,9.6,-32.0,-25.5,0.7,0.9,0.5,43.3,1.79,2.1
Netherlands,2010,NLD,,,,,2.0,4.5,77.0,78.8,64.6,5.13,11.1,29.4,17.89,3.8,42.0,26.4,30.8,2.8,1.0,73.3,20.0,6.7,27.3,36.5,36.2,0.6,12.2,87.2,,94.3,3.0666666666666664,6.8,7.433333333333334,9.9,-32.3,-25.8,0.7,0.8,0.0,44.3,1.8,
Netherlands,2011,NLD,8.7,,,,2.0,4.3,76.4,77.8,65.7,4.83,10.4,29.2,,3.6,42.0,26.4,30.9,2.7,0.9,72.1,21.9,6.0,31.2,36.2,32.7,0.8,12.5,86.7,,95.3,3.4333333333333336,6.8999999999999995,6.8999999999999995,10.333333333333334,-32.5,-25.9,0.7,0.8,0.5,45.3,1.76,2.0
Netherlands,2012,NLD,9.2,522.85,511.54999999999995,522.0,2.1,4.2,77.0,78.9,63.2,4.53,9.9,28.3,,3.7,42.0,26.4,30.9,2.6,1.1,72.3,21.2,6.5,31.3,31.6,37.2,0.6,12.6,86.8,61.3,94.1,2.4,6.7,7.133333333333333,10.566666666666666,-36.9,-26.7,0.7,0.7,0.0,46.6,1.72,
Netherlands,2013,NLD,10.5,,,,2.0,3.8,75.6,78.0,58.9,3.91,9.2,26.0,,3.8,42.0,26.4,31.0,2.4,1.4,70.3,21.4,8.3,25.9,32.9,41.2,0.5,13.1,86.4,54.6,94.1,3.4,8.466666666666667,9.299999999999999,12.433333333333332,-37.7,-29.0,0.6,0.7,0.0,47.4,1.68,
Netherlands,2014,NLD,10.7,,,,2.1,3.9,74.8,77.1,59.3,3.68,10.0,26.6,15.3,3.6,42.0,26.4,31.1,2.2,1.4,70.4,21.9,7.8,27.3,33.0,39.7,0.5,13.3,86.2,57.8,92.0,2.6333333333333333,8.133333333333333,9.233333333333333,12.233333333333334,-41.4,-30.4,0.6,0.6,0.0,48.7,1.71,
Netherlands,2015,NLD,10.4,512.25,502.90000000000003,508.55,2.0,3.8,76.3,78.4,61.1,3.19,9.8,27.4,,3.3,16.0,0.4,31.2,2.5,,71.3,21.0,7.7,30.5,31.4,38.1,0.8,12.7,86.4,55.9,92.8,2.2666666666666666,7.233333333333333,7.6000000000000005,11.633333333333333,,,0.7,0.7,0.3,49.8,1.66,1.8
Netherlands,2016,NLD,10.9,,,,2.0,3.8,77.2,80.0,60.1,2.98,9.5,27.6,,3.5,16.0,0.4,31.3,2.6,,72.8,19.6,7.7,27.3,33.0,39.7,0.3,13.1,86.6,55.3,93.9,2.766666666666667,7.033333333333334,7.466666666666666,10.633333333333333,,,0.7,0.7,0.4,50.4,1.66,1.8
Netherlands,2017,NLD,,,,,1.9,3.8,76.9,79.6,59.6,2.77,9.1,27.0,,3.6,16.0,0.4,31.4,2.7,,72.7,20.0,7.3,29.7,31.1,39.2,0.4,12.8,86.8,63.0,94.5,2.566666666666667,6.633333333333333,6.366666666666667,10.700000000000001,,,0.7,0.8,0.4,51.0,1.62,1.8
